Rossz,Szomszedos,Okt. 21--23.,Őszi szünet,Nov. 11--13.,Nov. 18--20.,Nov. 25--27.,Dec. 2--4.,Dec. 9--11.,Dec. 16--18.,Jan. 6--8.,Jan. 13--15.,Jan. 20--22.,Jan. 27--29.
2,2,,,Bébé,,Medve,,Beluga,Mongúz,,Ka,Okapi,
2,2,Bébé,,,Medve,,,,Mongúz,,Ka,Okapi,Beluga
2,2,Bébé,,,,Medve,,,Mongúz,,Ka,Okapi,Beluga
2,2,Bébé,,,,,Medve,,Mongúz,,Ka,Okapi,Beluga
2,2,,,Bébé,,Medve,,,Mongúz,,Ka,Okapi,Beluga
2,2,,,Bébé,,,Medve,,Mongúz,,Ka,Okapi,Beluga
2,2,,,,Medve,,Bébé,,Mongúz,,Ka,Okapi,Beluga
2,2,,,Okapi,Medve,,Beluga,,Bébé,,Ka,Mongúz,
2,2,,,Okapi,,Medve,Beluga,,Bébé,,Ka,Mongúz,
2,2,,,Okapi,,Medve,,Beluga,Bébé,,Ka,Mongúz,
2,2,,,Okapi,,Medve,,Beluga,,,Ka,Mongúz,Bébé
2,2,,,Okapi,Bébé,,Medve,,Beluga,,Ka,Mongúz,
2,2,,,Okapi,,Medve,,Bébé,Beluga,,Ka,Mongúz,
2,2,,,Okapi,,Medve,,,Beluga,,Ka,Mongúz,Bébé
2,2,,,Okapi,,,Medve,,Beluga,,Ka,Mongúz,Bébé
2,2,,,Okapi,,Medve,,Bébé,,Beluga,Ka,Mongúz,
2,2,,,Okapi,,Medve,,Bébé,,,Ka,Mongúz,Beluga
2,2,,,Okapi,,Medve,,,Bébé,,Ka,Mongúz,Beluga
2,2,,,Okapi,,,Medve,,Bébé,,Ka,Mongúz,Beluga
2,2,,,Beluga,Okapi,,Medve,,Bébé,,Ka,Mongúz,
2,2,Bébé,,,Okapi,,Beluga,Medve,,,Ka,Mongúz,
2,2,,,Medve,Okapi,,Beluga,,Bébé,,Ka,Mongúz,
2,2,,,,Okapi,,Beluga,,Bébé,,Ka,Mongúz,Medve
2,2,,,,Okapi,,Beluga,,Medve,,Ka,Mongúz,Bébé
2,2,Bébé,,,Okapi,Medve,,Beluga,,,Ka,Mongúz,
2,2,Bébé,,,Okapi,,Medve,Beluga,,,Ka,Mongúz,
2,2,Bébé,,,Okapi,Medve,,,Beluga,,Ka,Mongúz,
2,2,Bébé,,,Okapi,,,Medve,Beluga,,Ka,Mongúz,
2,2,,,Bébé,Okapi,,Medve,,Beluga,,Ka,Mongúz,
2,2,Bébé,,,Okapi,,Medve,,,Beluga,Ka,Mongúz,
2,2,Bébé,,,Okapi,,,Medve,,Beluga,Ka,Mongúz,
2,2,Bébé,,,Okapi,,Medve,,,,Ka,Mongúz,Beluga
2,2,Bébé,,,Okapi,,,Medve,,,Ka,Mongúz,Beluga
2,2,,,Beluga,Medve,,Okapi,,Bébé,,Ka,Mongúz,
2,2,,,Beluga,,Medve,Okapi,,Bébé,,Ka,Mongúz,
2,2,Bébé,,,Medve,,Okapi,Beluga,,,Ka,Mongúz,
2,2,Bébé,,,,Medve,Okapi,,Beluga,,Ka,Mongúz,
2,2,,,Bébé,Medve,,Okapi,,Beluga,,Ka,Mongúz,
2,2,,,Bébé,,Medve,Okapi,,Beluga,,Ka,Mongúz,
2,2,,,Medve,Bébé,,Okapi,,Beluga,,Ka,Mongúz,
2,2,,,,Bébé,,Okapi,,Beluga,,Ka,Mongúz,Medve
2,2,,,Medve,,,Okapi,,Beluga,,Ka,Mongúz,Bébé
2,2,Bébé,,,Medve,,Okapi,,,Beluga,Ka,Mongúz,
2,2,Bébé,,,Medve,,Okapi,,,,Ka,Mongúz,Beluga
2,2,,,,Bébé,,Okapi,,Medve,,Ka,Mongúz,Beluga
2,2,,,Medve,,,Okapi,,Bébé,,Ka,Mongúz,Beluga
2,2,,,Beluga,Bébé,,Medve,,Okapi,,Ka,Mongúz,
2,2,,,Beluga,,Medve,,Bébé,Okapi,,Ka,Mongúz,
2,2,,,Beluga,,Medve,,,Okapi,,Ka,Mongúz,Bébé
2,2,,,Beluga,,,Medve,,Okapi,,Ka,Mongúz,Bébé
2,2,,,,Beluga,,Medve,,Okapi,,Ka,Mongúz,Bébé
2,2,Bébé,,,,Medve,Beluga,,Okapi,,Ka,Mongúz,
2,2,,,Bébé,Medve,,Beluga,,Okapi,,Ka,Mongúz,
2,2,,,Bébé,,Medve,Beluga,,Okapi,,Ka,Mongúz,
2,2,,,Medve,Bébé,,Beluga,,Okapi,,Ka,Mongúz,
2,2,,,,Bébé,,Beluga,,Okapi,,Ka,Mongúz,Medve
2,2,,,Medve,,,Beluga,,Okapi,,Ka,Mongúz,Bébé
2,2,Bébé,,,Medve,,,Beluga,Okapi,,Ka,Mongúz,
2,2,Bébé,,,,Medve,,Beluga,Okapi,,Ka,Mongúz,
2,2,,,Bébé,,Medve,,Beluga,Okapi,,Ka,Mongúz,
2,2,Bébé,,,Medve,,,,Okapi,,Ka,Mongúz,Beluga
2,2,Bébé,,,,Medve,,,Okapi,,Ka,Mongúz,Beluga
2,2,Bébé,,,,,Medve,,Okapi,,Ka,Mongúz,Beluga
2,2,,,Bébé,,Medve,,,Okapi,,Ka,Mongúz,Beluga
2,2,,,Bébé,,,Medve,,Okapi,,Ka,Mongúz,Beluga
2,2,,,,Medve,,Bébé,,Okapi,,Ka,Mongúz,Beluga
2,2,,,,Okapi,Medve,Beluga,,Bébé,,Ka,,Mongúz
2,2,,,,Okapi,,Beluga,Medve,Bébé,,Ka,,Mongúz
2,2,,,,Okapi,Medve,,Beluga,Bébé,,Ka,,Mongúz
2,2,,,,Okapi,,Medve,Beluga,Bébé,,Ka,,Mongúz
2,2,,,,Okapi,Medve,,Bébé,Beluga,,Ka,,Mongúz
2,2,,,,Okapi,,Medve,Bébé,Beluga,,Ka,,Mongúz
2,2,,,,Okapi,Medve,,Bébé,,Beluga,Ka,,Mongúz
2,2,,,,Okapi,,Medve,Bébé,,Beluga,Ka,,Mongúz
2,2,,,,Okapi,,Medve,,Bébé,Beluga,Ka,,Mongúz
2,2,,,,Medve,,Okapi,Beluga,Bébé,,Ka,,Mongúz
2,2,,,,Bébé,Medve,Okapi,,Beluga,,Ka,,Mongúz
2,2,,,,Bébé,,Okapi,Medve,Beluga,,Ka,,Mongúz
2,2,,,,Medve,,Okapi,Bébé,Beluga,,Ka,,Mongúz
2,2,,,,Bébé,,Okapi,Medve,,Beluga,Ka,,Mongúz
2,2,,,,Medve,,Okapi,Bébé,,Beluga,Ka,,Mongúz
2,2,,,,Medve,,Okapi,,Bébé,Beluga,Ka,,Mongúz
2,2,,,,Bébé,Medve,Beluga,,Okapi,,Ka,,Mongúz
2,2,,,,Bébé,,Beluga,Medve,Okapi,,Ka,,Mongúz
2,2,,,,Medve,,Beluga,Bébé,Okapi,,Ka,,Mongúz
2,2,,,,Bébé,Medve,,Beluga,Okapi,,Ka,,Mongúz
2,2,,,,Bébé,,Medve,Beluga,Okapi,,Ka,,Mongúz
2,2,,,,Bébé,,Medve,,Okapi,Beluga,Ka,,Mongúz
2,2,,,,Medve,,Beluga,,Bébé,,Ka,Okapi,Mongúz
2,2,,,,Bébé,,Medve,,Beluga,,Ka,Okapi,Mongúz
2,2,,,,Okapi,,Mongúz,,Beluga,,Medve,Ka,Bébé
2,2,,,,Okapi,,Mongúz,Medve,,Beluga,,Ka,Bébé
2,2,,,,Okapi,,Mongúz,,Bébé,,Medve,Ka,Beluga
2,2,,,,Medve,,Mongúz,,Okapi,Beluga,,Ka,Bébé
2,2,,,,Bébé,,Mongúz,,Okapi,,Medve,Ka,Beluga
2,2,,,,Medve,,Mongúz,,Beluga,,Okapi,Ka,Bébé
2,2,,,,Medve,,Mongúz,,Bébé,,Okapi,Ka,Beluga
2,2,,,,Okapi,Medve,,Mongúz,,Beluga,,Ka,Bébé
2,2,,,,Okapi,,Medve,Mongúz,,Beluga,,Ka,Bébé
2,2,,,,Medve,,Okapi,Mongúz,,Beluga,,Ka,Bébé
2,2,,,,Okapi,,Mongúz,Beluga,Bébé,,Medve,,Ka
2,2,,,,Okapi,,Mongúz,Bébé,Beluga,,Medve,,Ka
2,2,,,,Okapi,,Mongúz,Bébé,,Beluga,Medve,,Ka
2,2,,,,Okapi,,Mongúz,,Bébé,Beluga,Medve,,Ka
2,2,,,,Bébé,,Mongúz,Beluga,Okapi,,Medve,,Ka
2,2,,,,Bébé,,Mongúz,,Okapi,Beluga,Medve,,Ka
2,2,,,,Medve,,Mongúz,Beluga,Bébé,,Okapi,,Ka
2,2,,,,Bébé,Medve,Mongúz,,Beluga,,Okapi,,Ka
2,2,,,,Bébé,,Mongúz,Medve,Beluga,,Okapi,,Ka
2,2,,,,Medve,,Mongúz,Bébé,Beluga,,Okapi,,Ka
2,2,,,,Bébé,,Mongúz,Medve,,Beluga,Okapi,,Ka
2,2,,,,Medve,,Mongúz,Bébé,,Beluga,Okapi,,Ka
2,2,,,,Medve,,Mongúz,,Bébé,Beluga,Okapi,,Ka
2,2,,,,Bébé,,Mongúz,,Beluga,,Medve,Okapi,Ka
2,2,,,,Bébé,,Mongúz,Medve,,Beluga,,Okapi,Ka
2,2,,,,Medve,,Mongúz,Bébé,,Beluga,,Okapi,Ka
2,2,,,,Medve,,Mongúz,,Bébé,Beluga,,Okapi,Ka
2,2,,,,Okapi,,Beluga,Mongúz,Bébé,,Medve,,Ka
2,2,,,,Bébé,,Okapi,Mongúz,Beluga,,Medve,,Ka
2,2,,,,Bébé,,Okapi,Mongúz,,Beluga,Medve,,Ka
2,2,,,,Bébé,,Beluga,Mongúz,Okapi,,Medve,,Ka
2,2,,,,Medve,,Beluga,Mongúz,Bébé,,Okapi,,Ka
2,2,,,,Bébé,Medve,,Mongúz,Beluga,,Okapi,,Ka
2,2,,,,Bébé,,Medve,Mongúz,Beluga,,Okapi,,Ka
2,2,,,,Bébé,Medve,,Mongúz,,Beluga,Okapi,,Ka
2,2,,,,Bébé,,Medve,Mongúz,,Beluga,Okapi,,Ka
2,2,,,,Bébé,Medve,,Mongúz,,Beluga,,Okapi,Ka
2,2,,,,Bébé,,Medve,Mongúz,,Beluga,,Okapi,Ka
3,0,Bébé,,Ka,,Mongúz,,,Okapi,,Medve,,Beluga
3,0,Bébé,,Ka,,Mongúz,,Medve,,,Okapi,,Beluga
3,0,Bébé,,Ka,,Mongúz,,Medve,,Beluga,,Okapi,
3,0,Bébé,,Ka,,,Mongúz,,Beluga,,Okapi,,Medve
3,0,Medve,,Ka,,,Mongúz,,Beluga,,Okapi,,Bébé
3,0,Bébé,,Ka,,,Mongúz,,Medve,,Okapi,,Beluga
3,0,Medve,,Ka,,,Mongúz,,Bébé,,Okapi,,Beluga
3,0,Bébé,,Ka,,Okapi,,Mongúz,,,Medve,,Beluga
3,0,Bébé,,Ka,,,Okapi,,Mongúz,,Medve,,Beluga
3,0,Bébé,,Ka,,Medve,,,Mongúz,,Okapi,,Beluga
3,0,Bébé,,Ka,,,Medve,,Mongúz,,Okapi,,Beluga
3,0,Bébé,,Ka,,Medve,,,Okapi,,Mongúz,,Beluga
3,0,Bébé,,Ka,,,Medve,,Okapi,,Mongúz,,Beluga
3,0,Bébé,,,Ka,,Mongúz,,Okapi,,Medve,,Beluga
3,0,Bébé,,Mongúz,,,Okapi,,Ka,,Medve,,Beluga
3,0,Bébé,,Mongúz,,Medve,,,Ka,,Okapi,,Beluga
3,0,Bébé,,Mongúz,,,Medve,,Ka,,Okapi,,Beluga
3,0,Bébé,,Okapi,,,Mongúz,,Ka,,Medve,,Beluga
3,0,Bébé,,Medve,,,Mongúz,,Ka,,Okapi,,Beluga
3,0,Medve,,,Bébé,,Mongúz,,Ka,,Okapi,,Beluga
3,0,Bébé,,,Okapi,,Medve,,Ka,,Mongúz,,Beluga
3,0,Bébé,,,Medve,,Okapi,,Ka,,Mongúz,,Beluga
3,0,Bébé,,Mongúz,,Medve,,Beluga,,Ka,,Okapi,
3,0,Bébé,,Okapi,,Medve,,Mongúz,,Ka,,,Beluga
3,0,Bébé,,Beluga,,Medve,,Mongúz,,Ka,,Okapi,
3,0,Bébé,,Mongúz,,Okapi,,Medve,,,Ka,,Beluga
3,0,Bébé,,Mongúz,,,Okapi,,Beluga,,Ka,,Medve
3,0,Medve,,Mongúz,,,Okapi,,Beluga,,Ka,,Bébé
3,0,Bébé,,Mongúz,,,Okapi,,Medve,,Ka,,Beluga
3,0,Medve,,Mongúz,,,Okapi,,Bébé,,Ka,,Beluga
3,0,Bébé,,Mongúz,,,Beluga,,Okapi,,Ka,,Medve
3,0,Medve,,Mongúz,,,Beluga,,Okapi,,Ka,,Bébé
3,0,Bébé,,Okapi,,Mongúz,,Medve,,,Ka,,Beluga
3,0,Bébé,,Medve,,Mongúz,,,Okapi,,Ka,,Beluga
3,0,Bébé,,Okapi,,,Mongúz,,Beluga,,Ka,,Medve
3,0,Medve,,Okapi,,,Mongúz,,Beluga,,Ka,,Bébé
3,0,Bébé,,Okapi,,,Mongúz,,Medve,,Ka,,Beluga
3,0,Medve,,Okapi,,,Mongúz,,Bébé,,Ka,,Beluga
3,0,Bébé,,Beluga,,,Mongúz,,Okapi,,Ka,,Medve
3,0,Medve,,Beluga,,,Mongúz,,Okapi,,Ka,,Bébé
3,0,Bébé,,,Beluga,,Mongúz,,Okapi,,Ka,,Medve
3,0,Medve,,,Beluga,,Mongúz,,Okapi,,Ka,,Bébé
3,0,Medve,,Bébé,,,Mongúz,,Okapi,,Ka,,Beluga
3,0,Bébé,,Medve,,Okapi,,Mongúz,,,Ka,,Beluga
3,0,Bébé,,Okapi,,Medve,,,Mongúz,,Ka,,Beluga
3,0,Bébé,,Okapi,,,Medve,,Mongúz,,Ka,,Beluga
3,0,Bébé,,,Okapi,,Beluga,,Mongúz,,Ka,,Medve
3,0,Medve,,,Okapi,,Beluga,,Mongúz,,Ka,,Bébé
3,0,Bébé,,Medve,,,Okapi,,Mongúz,,Ka,,Beluga
3,0,Medve,,,Bébé,,Okapi,,Mongúz,,Ka,,Beluga
3,0,Bébé,,,Okapi,,Medve,,Beluga,,Ka,,Mongúz
3,0,Bébé,,,Medve,,Okapi,,Beluga,,Ka,,Mongúz
3,0,Bébé,,,Medve,,Beluga,,Okapi,,Ka,,Mongúz
3,0,Bébé,,,Okapi,,Mongúz,,Beluga,,Medve,,Ka
3,0,Bébé,,,Medve,,Mongúz,,Beluga,,Okapi,,Ka
3,1,Bébé,,Ka,,Mongúz,Okapi,,Beluga,,Medve,,
3,1,Bébé,,Ka,,Mongúz,Okapi,,,,Medve,,Beluga
3,1,Bébé,,Ka,,Mongúz,Beluga,,Okapi,,Medve,,
3,1,Bébé,,Ka,,Mongúz,,Beluga,Okapi,,Medve,,
3,1,Bébé,,Ka,,Mongúz,Medve,,Okapi,,,,Beluga
3,1,Bébé,,Ka,,Mongúz,,Medve,Okapi,,,,Beluga
3,1,,,Ka,,Mongúz,Bébé,,Okapi,,Medve,,Beluga
3,1,,,Ka,,Mongúz,Beluga,,Bébé,,Okapi,,Medve
3,1,,,Ka,,Mongúz,Beluga,,Medve,,Okapi,,Bébé
3,1,,,Ka,,Mongúz,,Beluga,Bébé,,Okapi,,Medve
3,1,,,Ka,,Mongúz,,Beluga,Medve,,Okapi,,Bébé
3,1,Bébé,,Ka,,Mongúz,Medve,,Beluga,,Okapi,,
3,1,Bébé,,Ka,,Mongúz,,Medve,Beluga,,Okapi,,
3,1,,,Ka,,Mongúz,,Bébé,Beluga,,Okapi,,Medve
3,1,Bébé,,Ka,,Mongúz,,Medve,,Beluga,Okapi,,
3,1,,,Ka,,Mongúz,,Bébé,,Beluga,Okapi,,Medve
3,1,Bébé,,Ka,,Mongúz,Medve,,,,Okapi,,Beluga
3,1,,,Ka,,Mongúz,,Bébé,Medve,,Okapi,,Beluga
3,1,,,Ka,,Mongúz,,Medve,,Bébé,Okapi,,Beluga
3,1,Bébé,,Ka,,Mongúz,,Beluga,,,Medve,Okapi,
3,1,Bébé,,Ka,,Mongúz,Medve,,Beluga,,,Okapi,
3,1,Bébé,,Ka,,Mongúz,,Medve,Beluga,,,Okapi,
3,1,Bébé,,Ka,,Mongúz,,,Beluga,,Medve,Okapi,
3,1,Bébé,,Ka,,Mongúz,Medve,,,Beluga,,Okapi,
3,1,,,Ka,,Mongúz,,Bébé,,Beluga,,Okapi,Medve
3,1,Bébé,,Ka,,Mongúz,,Medve,,,,Okapi,Beluga
3,1,,,Ka,,Mongúz,,Medve,,Bébé,,Okapi,Beluga
3,1,Bébé,,Ka,Okapi,,Mongúz,,Beluga,,,Medve,
3,1,Bébé,,Ka,Okapi,,Mongúz,,Beluga,,,,Medve
3,1,Medve,,Ka,Okapi,,Mongúz,,Beluga,,,,Bébé
3,1,Bébé,,Ka,Okapi,,Mongúz,,,Beluga,,Medve,
3,1,Bébé,,Ka,Okapi,,Mongúz,,,Beluga,,,Medve
3,1,Medve,,Ka,Okapi,,Mongúz,,,Beluga,,,Bébé
3,1,Bébé,,Ka,Okapi,,Mongúz,,Medve,,,,Beluga
3,1,Medve,,Ka,Okapi,,Mongúz,,Bébé,,,,Beluga
3,1,Bébé,,Ka,,Okapi,Mongúz,,Beluga,,Medve,,
3,1,Bébé,,Ka,,Okapi,Mongúz,,,,Medve,,Beluga
3,1,Bébé,,Ka,Beluga,,Mongúz,,Okapi,,Medve,,
3,1,Bébé,,Ka,,Beluga,Mongúz,,Okapi,,Medve,,
3,1,Bébé,,Ka,,,Mongúz,,Okapi,Beluga,,Medve,
3,1,Bébé,,Ka,,,Mongúz,,Okapi,Beluga,,,Medve
3,1,Medve,,Ka,,,Mongúz,,Okapi,Beluga,,,Bébé
3,1,,,Ka,Medve,,Mongúz,,Okapi,,Beluga,,Bébé
3,1,,,Ka,,Medve,Mongúz,,Okapi,,Beluga,,Bébé
3,1,Bébé,,Ka,Medve,,Mongúz,,Okapi,,,Beluga,
3,1,Bébé,,Ka,,Medve,Mongúz,,Okapi,,,Beluga,
3,1,Bébé,,Ka,,,Mongúz,,Okapi,,Medve,Beluga,
3,1,Bébé,,Ka,,,Mongúz,,Okapi,,,Medve,Beluga
3,1,Medve,,Ka,Bébé,,Mongúz,,Okapi,,,,Beluga
3,1,,,Ka,,Bébé,Mongúz,,Okapi,,Medve,,Beluga
3,1,,,Ka,Medve,,Mongúz,,Okapi,,Bébé,,Beluga
3,1,,,Ka,,Medve,Mongúz,,Okapi,,Bébé,,Beluga
3,1,,,Ka,Beluga,,Mongúz,,Bébé,,Okapi,,Medve
3,1,,,Ka,Beluga,,Mongúz,,Medve,,Okapi,,Bébé
3,1,,,Ka,,Beluga,Mongúz,,Bébé,,Okapi,,Medve
3,1,,,Ka,,Beluga,Mongúz,,Medve,,Okapi,,Bébé
3,1,Bébé,,Ka,,,Mongúz,Beluga,,,Okapi,,Medve
3,1,Medve,,Ka,,,Mongúz,Beluga,,,Okapi,,Bébé
3,1,Bébé,,Ka,,,Mongúz,,Beluga,,Okapi,Medve,
3,1,Medve,,Ka,Bébé,,Mongúz,,Beluga,,Okapi,,
3,1,Bébé,,Ka,,,Mongúz,,,Beluga,Okapi,,Medve
3,1,Medve,,Ka,,,Mongúz,,,Beluga,Okapi,,Bébé
3,1,Medve,,Ka,Bébé,,Mongúz,,,,Okapi,,Beluga
3,1,Medve,,Ka,,,Mongúz,Bébé,,,Okapi,,Beluga
3,1,Bébé,,Ka,,,Mongúz,,Beluga,,,Okapi,Medve
3,1,Medve,,Ka,Bébé,,Mongúz,,Beluga,,,Okapi,
3,1,Medve,,Ka,,,Mongúz,,Beluga,,,Okapi,Bébé
3,1,Bébé,,Ka,,,Mongúz,,Medve,Beluga,,Okapi,
3,1,Bébé,,Ka,,,Mongúz,,,Beluga,,Okapi,Medve
3,1,Medve,,Ka,Bébé,,Mongúz,,,Beluga,,Okapi,
3,1,Medve,,Ka,,,Mongúz,Bébé,,Beluga,,Okapi,
3,1,Medve,,Ka,,,Mongúz,,Bébé,Beluga,,Okapi,
3,1,Medve,,Ka,,,Mongúz,,,Beluga,,Okapi,Bébé
3,1,Bébé,,Ka,,,Mongúz,,Medve,,,Okapi,Beluga
3,1,Medve,,Ka,,,Mongúz,,Bébé,,,Okapi,Beluga
3,1,Bébé,,Ka,Okapi,,,Mongúz,,Beluga,,Medve,
3,1,Bébé,,Ka,Okapi,,,Mongúz,,Beluga,,,Medve
3,1,Medve,,Ka,Okapi,,,Mongúz,,Beluga,,,Bébé
3,1,Bébé,,Ka,,Okapi,,Mongúz,Beluga,,Medve,,
3,1,Bébé,,Ka,,Okapi,,Mongúz,,Beluga,Medve,,
3,1,,,Ka,,Okapi,,Mongúz,,Beluga,,Medve,Bébé
3,1,,,Ka,,Okapi,,Mongúz,,Bébé,Medve,,Beluga
3,1,Bébé,,Ka,,,Okapi,Mongúz,,Beluga,,Medve,
3,1,Bébé,,Ka,,,Okapi,Mongúz,,Beluga,,,Medve
3,1,Medve,,Ka,,,Okapi,Mongúz,,Beluga,,,Bébé
3,1,Bébé,,Ka,,Beluga,,Mongúz,Okapi,,Medve,,
3,1,,,Ka,,Medve,,Mongúz,Okapi,,Beluga,,Bébé
3,1,Bébé,,Ka,,Medve,,Mongúz,Okapi,,,Beluga,
3,1,,,Ka,,Bébé,,Mongúz,Okapi,,Medve,,Beluga
3,1,,,Ka,,Medve,,Mongúz,Okapi,,Bébé,,Beluga
3,1,,,Ka,,Beluga,,Mongúz,Bébé,,Okapi,,Medve
3,1,,,Ka,,Beluga,,Mongúz,Medve,,Okapi,,Bébé
3,1,Bébé,,Ka,,,Beluga,Mongúz,,,Okapi,,Medve
3,1,Medve,,Ka,,,Beluga,Mongúz,,,Okapi,,Bébé
3,1,Bébé,,Ka,,,,Mongúz,Beluga,,Okapi,,Medve
3,1,Medve,,Ka,,,,Mongúz,Beluga,,Okapi,,Bébé
3,1,Bébé,,Ka,,,,Mongúz,,Beluga,Okapi,,Medve
3,1,Medve,,Ka,,,,Mongúz,,Beluga,Okapi,,Bébé
3,1,Bébé,,Ka,,Medve,,Mongúz,,,Okapi,Beluga,
3,1,Bébé,,Ka,,,,Mongúz,Medve,,Okapi,,Beluga
3,1,Medve,,Ka,Bébé,,,Mongúz,,,Okapi,,Beluga
3,1,Medve,,Ka,,,,Mongúz,Bébé,,Okapi,,Beluga
3,1,Bébé,,Ka,,Beluga,,Mongúz,,,Medve,Okapi,
3,1,Bébé,,Ka,,,,Mongúz,,Beluga,,Okapi,Medve
3,1,Medve,,Ka,Bébé,,,Mongúz,,Beluga,,Okapi,
3,1,Medve,,Ka,,,,Mongúz,,Beluga,,Okapi,Bébé
3,1,Bébé,,Ka,Okapi,,Beluga,,Mongúz,,Medve,,
3,1,Bébé,,Ka,Okapi,,Medve,,Mongúz,,,,Beluga
3,1,Bébé,,Ka,Okapi,,,,Mongúz,,Medve,,Beluga
3,1,,,Ka,Okapi,,Bébé,,Mongúz,,Medve,,Beluga
3,1,,,Ka,,Okapi,Beluga,,Mongúz,,Medve,,Bébé
3,1,,,Ka,,Okapi,,Beluga,Mongúz,,Medve,,Bébé
3,1,,,Ka,,Okapi,,Bébé,Mongúz,,Medve,,Beluga
3,1,,,Ka,Beluga,,Okapi,,Mongúz,,Medve,,Bébé
3,1,,,Ka,,Beluga,Okapi,,Mongúz,,Medve,,Bébé
3,1,Bébé,,Ka,Medve,,Okapi,,Mongúz,,,,Beluga
3,1,Bébé,,Ka,,Medve,Okapi,,Mongúz,,,,Beluga
3,1,,,Ka,Beluga,,Medve,,Mongúz,,Okapi,,Bébé
3,1,,,Ka,,Beluga,Medve,,Mongúz,,Okapi,,Bébé
3,1,,,Ka,,Beluga,,Medve,Mongúz,,Okapi,,Bébé
3,1,Bébé,,Ka,Medve,,Beluga,,Mongúz,,Okapi,,
3,1,Bébé,,Ka,,Medve,Beluga,,Mongúz,,Okapi,,
3,1,,,Ka,Bébé,,Beluga,,Mongúz,,Okapi,,Medve
3,1,Bébé,,Ka,,Medve,,Beluga,Mongúz,,Okapi,,
3,1,Bébé,,Ka,Medve,,,,Mongúz,,Okapi,,Beluga
3,1,Bébé,,Ka,,,,Medve,Mongúz,,Okapi,,Beluga
3,1,,,Ka,Medve,,Bébé,,Mongúz,,Okapi,,Beluga
3,1,,,Ka,,Medve,Bébé,,Mongúz,,Okapi,,Beluga
3,1,Bébé,,Ka,Medve,,Beluga,,Mongúz,,,Okapi,
3,1,Bébé,,Ka,,Medve,Beluga,,Mongúz,,,Okapi,
3,1,Bébé,,Ka,,,Beluga,,Mongúz,,Medve,Okapi,
3,1,Bébé,,Ka,,Medve,,Beluga,Mongúz,,,Okapi,
3,1,Bébé,,Ka,,Medve,,,Mongúz,Beluga,,Okapi,
3,1,Bébé,,Ka,,,Medve,,Mongúz,Beluga,,Okapi,
3,1,Bébé,,Ka,,Medve,,,Mongúz,,,Okapi,Beluga
3,1,Bébé,,Ka,,,Medve,,Mongúz,,,Okapi,Beluga
3,1,,,Ka,Okapi,,Beluga,,Bébé,,Mongúz,,Medve
3,1,,,Ka,Okapi,,Beluga,,Medve,,Mongúz,,Bébé
3,1,Bébé,,Ka,Okapi,,Medve,,Beluga,,Mongúz,,
3,1,Bébé,,Ka,Okapi,,Medve,,,,Mongúz,,Beluga
3,1,Bébé,,Ka,Okapi,,,Medve,,,Mongúz,,Beluga
3,1,,,Ka,,Okapi,Medve,,Beluga,,Mongúz,,Bébé
3,1,,,Ka,,Okapi,,Medve,Beluga,,Mongúz,,Bébé
3,1,,,Ka,,Okapi,,Medve,,Beluga,Mongúz,,Bébé
3,1,,,Ka,,Okapi,Medve,,Bébé,,Mongúz,,Beluga
3,1,,,Ka,,Okapi,,Medve,Bébé,,Mongúz,,Beluga
3,1,Bébé,,Ka,Medve,,Okapi,,Beluga,,Mongúz,,
3,1,Bébé,,Ka,,Medve,Okapi,,Beluga,,Mongúz,,
3,1,,,Ka,Bébé,,Okapi,,Beluga,,Mongúz,,Medve
3,1,Bébé,,Ka,Medve,,Okapi,,,,Mongúz,,Beluga
3,1,Bébé,,Ka,,Medve,Okapi,,,,Mongúz,,Beluga
3,1,Bébé,,Ka,,,Okapi,Medve,,,Mongúz,,Beluga
3,1,,,Ka,Bébé,,Okapi,,Medve,,Mongúz,,Beluga
3,1,,,Ka,Beluga,,Medve,,Okapi,,Mongúz,,Bébé
3,1,,,Ka,,Beluga,Medve,,Okapi,,Mongúz,,Bébé
3,1,,,Ka,,Beluga,,Medve,Okapi,,Mongúz,,Bébé
3,1,Bébé,,Ka,Medve,,Beluga,,Okapi,,Mongúz,,
3,1,Bébé,,Ka,,Medve,Beluga,,Okapi,,Mongúz,,
3,1,,,Ka,Bébé,,Beluga,,Okapi,,Mongúz,,Medve
3,1,Bébé,,Ka,,Medve,,Beluga,Okapi,,Mongúz,,
3,1,Bébé,,Ka,Medve,,,,Okapi,,Mongúz,,Beluga
3,1,Bébé,,Ka,,,,Medve,Okapi,,Mongúz,,Beluga
3,1,,,Ka,Medve,,Bébé,,Okapi,,Mongúz,,Beluga
3,1,,,Ka,,Medve,Bébé,,Okapi,,Mongúz,,Beluga
3,1,Bébé,,Ka,,Medve,,Beluga,,,Mongúz,Okapi,
3,1,Bébé,,Ka,,Medve,,,Beluga,,Mongúz,Okapi,
3,1,Bébé,,Ka,,,Medve,,Beluga,,Mongúz,Okapi,
3,1,Bébé,,Ka,Okapi,,Medve,,Beluga,,,Mongúz,
3,1,Bébé,,Ka,Okapi,,Medve,,,Beluga,,Mongúz,
3,1,Bébé,,Ka,Okapi,,,Medve,,Beluga,,Mongúz,
3,1,,,Ka,,Okapi,,Medve,,Beluga,,Mongúz,Bébé
3,1,Bébé,,Ka,Medve,,Okapi,,Beluga,,,Mongúz,
