Rossz,Szomszedos,Okt. 5--7.,Okt. 12--14.,Nov. 9--11.,Nov. 16--18.,Nov. 23--25.,Nov 30.-- Dec 2.,Dec. 7--9.,Dec. 14--16.,Dec. 21--23.,Jan. 4--6.,Jan. 11--13.,Jan. 18--20.,Jan. 25--27.
9,7,,,,Mongúz,Zooey,Ka,Okapi,Kb,,Franny,Bárány,Lemur,Bálna
9,7,,,,Lemur,Zooey,Ka,Okapi,,Kb,Franny,Bárány,Mongúz,Bálna
9,7,,,,Mongúz,Zooey,Ka,Lemur,,Okapi,Franny,Bárány,Kb,Bálna
9,7,,,Mongúz,Kb,Zooey,Okapi,Ka,,,Franny,Bárány,Lemur,Bálna
9,7,,,,Kb,Zooey,Okapi,Lemur,Ka,,Franny,Bárány,Mongúz,Bálna
9,7,,,,Kb,Zooey,Mongúz,Okapi,Ka,,Franny,Bárány,Lemur,Bálna
9,7,,,,Mongúz,Zooey,Okapi,Kb,Ka,,Franny,Bárány,Lemur,Bálna
9,7,,,,Mongúz,Zooey,,Okapi,Ka,Kb,Franny,Bárány,Lemur,Bálna
9,7,,,,Mongúz,Zooey,Okapi,Lemur,,Ka,Franny,Bárány,Kb,Bálna
9,7,,,Mongúz,Lemur,Zooey,Okapi,Kb,,,Franny,Bárány,Ka,Bálna
9,7,,,,Mongúz,Zooey,Okapi,Lemur,,Kb,Franny,Bárány,Ka,Bálna
9,7,,,Mongúz,Lemur,Ka,Zooey,Okapi,,,Franny,Bárány,Kb,Bálna
9,7,,,,Kb,Ka,Okapi,Lemur,Zooey,,Franny,Bárány,Mongúz,Bálna
9,7,,,,Kb,Ka,Mongúz,Okapi,Zooey,,Franny,Bárány,Lemur,Bálna
9,7,,,,Mongúz,Ka,Okapi,Kb,Zooey,,Franny,Bárány,Lemur,Bálna
9,7,,,,Mongúz,Ka,,Okapi,Zooey,Kb,Franny,Bárány,Lemur,Bálna
9,7,,,,Lemur,Kb,Ka,Okapi,Zooey,,Franny,Bárány,Mongúz,Bálna
9,7,,,Mongúz,,,Ka,Okapi,Zooey,Kb,Franny,Bárány,Lemur,Bálna
9,7,,,,Mongúz,,Ka,Okapi,Zooey,Kb,Franny,Bárány,Lemur,Bálna
9,7,,,,Mongúz,Kb,Okapi,Lemur,Zooey,,Franny,Bárány,Ka,Bálna
9,7,,Lemur,Mongúz,Kb,Zooey,Ka,Okapi,,,Franny,Bálna,Bárány,
9,7,,,Mongúz,Kb,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,Bárány,
9,7,,,,Kb,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,Bárány,Mongúz
9,7,,,Mongúz,Kb,Zooey,Ka,Okapi,,,Franny,Bálna,Bárány,Lemur
9,7,,,Mongúz,Lemur,Zooey,Ka,Okapi,,Kb,Franny,Bálna,Bárány,
9,7,,,,Lemur,Zooey,Ka,Okapi,,Kb,Franny,Bálna,Bárány,Mongúz
9,7,,,Mongúz,Lemur,Zooey,Okapi,Ka,,,Franny,Bálna,Bárány,Kb
9,7,,,Mongúz,Kb,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,Bárány,
9,7,,,,Kb,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,Bárány,Mongúz
9,7,,,,Lemur,Zooey,Mongúz,Okapi,Ka,,Franny,Bálna,Bárány,Kb
9,7,,,Mongúz,Lemur,Zooey,Okapi,Kb,,,Franny,Bálna,Bárány,Ka
9,7,,,,Mongúz,Zooey,Okapi,Lemur,,Kb,Franny,Bálna,Bárány,Ka
9,7,,,Mongúz,Kb,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,Bárány,
9,7,,,,Kb,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,Bárány,Mongúz
9,7,,,,Lemur,Ka,Mongúz,Okapi,Zooey,,Franny,Bálna,Bárány,Kb
9,7,,,Mongúz,Lemur,Kb,Ka,Okapi,Zooey,,Franny,Bálna,Bárány,
9,7,,,,Lemur,Kb,Ka,Okapi,Zooey,,Franny,Bálna,Bárány,Mongúz
9,7,,,,Mongúz,Okapi,Ka,Lemur,Zooey,,Franny,Bálna,Bárány,Kb
9,7,,,,Mongúz,Kb,Okapi,Lemur,Zooey,,Franny,Bálna,Bárány,Ka
9,7,,,,Bálna,Zooey,Ka,Lemur,Okapi,,Franny,Mongúz,Kb,Bárány
9,7,,,,Bálna,Zooey,Okapi,Lemur,Ka,,Franny,Mongúz,Kb,Bárány
9,7,,,Mongúz,Bálna,Zooey,Okapi,Kb,,,Franny,Ka,Lemur,Bárány
9,7,,Lemur,Mongúz,Bálna,Zooey,Okapi,,,,Franny,Ka,Kb,Bárány
9,7,,,,Bálna,Zooey,Mongúz,Lemur,Okapi,,Franny,Ka,Kb,Bárány
9,7,,,,Bálna,Ka,Okapi,Lemur,Zooey,,Franny,Mongúz,Kb,Bárány
9,7,,,Mongúz,Lemur,Zooey,Bálna,Okapi,,,Franny,Ka,Kb,Bárány
9,7,,,,Mongúz,Zooey,Okapi,Lemur,Bálna,,Franny,Ka,Kb,Bárány
9,7,,,Ka,Mongúz,Zooey,Okapi,Lemur,,,Franny,Bálna,Kb,Bárány
9,7,,,Mongúz,Ka,Zooey,Okapi,Kb,,,Franny,Bálna,Lemur,Bárány
9,7,,Lemur,Mongúz,Ka,Zooey,Okapi,,,,Franny,Bálna,Kb,Bárány
9,7,,,,Ka,Zooey,Mongúz,Lemur,Okapi,,Franny,Bálna,Kb,Bárány
9,7,,,,Kb,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,Mongúz,Bárány
9,7,,,,Mongúz,Zooey,Ka,Kb,Okapi,,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,Zooey,Ka,Okapi,Kb,,Franny,Bálna,Lemur,Bárány
9,7,,,,Lemur,Zooey,Ka,Okapi,,Kb,Franny,Bálna,Mongúz,Bárány
9,7,,,,Mongúz,Zooey,Ka,Lemur,,Okapi,Franny,Bálna,Kb,Bárány
9,7,,,Mongúz,Kb,Zooey,Okapi,Ka,,,Franny,Bálna,Lemur,Bárány
9,7,,,,Kb,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,Mongúz,Bárány
9,7,,,,Kb,Zooey,Mongúz,Okapi,Ka,,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,Zooey,Okapi,Kb,Ka,,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,Zooey,,Okapi,Ka,Kb,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,Zooey,Okapi,Lemur,,Ka,Franny,Bálna,Kb,Bárány
9,7,,,Mongúz,Lemur,Zooey,Okapi,Kb,,,Franny,Bálna,Ka,Bárány
9,7,,,,Mongúz,Zooey,Okapi,Lemur,,Kb,Franny,Bálna,Ka,Bárány
9,7,,,Mongúz,Lemur,Ka,Zooey,Okapi,,,Franny,Bálna,Kb,Bárány
9,7,,,,Kb,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,Mongúz,Bárány
9,7,,,,Kb,Ka,Mongúz,Okapi,Zooey,,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,Ka,Okapi,Kb,Zooey,,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,Ka,,Okapi,Zooey,Kb,Franny,Bálna,Lemur,Bárány
9,7,,,,Lemur,Kb,Ka,Okapi,Zooey,,Franny,Bálna,Mongúz,Bárány
9,7,,,Mongúz,,,Ka,Okapi,Zooey,Kb,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,,Ka,Okapi,Zooey,Kb,Franny,Bálna,Lemur,Bárány
9,7,,,,Mongúz,Kb,Okapi,Lemur,Zooey,,Franny,Bálna,Ka,Bárány
9,8,,,Mongúz,Bálna,Zooey,Ka,Lemur,Okapi,Kb,Franny,Bárány,,
9,8,,,,Bálna,Zooey,Ka,Lemur,Okapi,Kb,Franny,Bárány,Mongúz,
9,8,,,Mongúz,Bálna,Zooey,Okapi,Lemur,Ka,Kb,Franny,Bárány,,
9,8,,,,Bálna,Zooey,Okapi,Lemur,Ka,Kb,Franny,Bárány,Mongúz,
9,8,,,,Bálna,Zooey,Mongúz,Okapi,Ka,Kb,Franny,Bárány,Lemur,
9,8,,,Mongúz,Bálna,Ka,Okapi,Lemur,Zooey,Kb,Franny,Bárány,,
9,8,,,,Bálna,Ka,Okapi,Lemur,Zooey,Kb,Franny,Bárány,Mongúz,
9,8,,,,Bálna,Ka,Mongúz,Okapi,Zooey,Kb,Franny,Bárány,Lemur,
9,8,,,,Mongúz,Zooey,Ka,Okapi,Bálna,Kb,Franny,Bárány,Lemur,
9,8,,,,,Zooey,Ka,Okapi,Bálna,Kb,Franny,Bárány,Lemur,Mongúz
10,4,Bárány,,Mongúz,Bálna,Zooey,Ka,,Okapi,,Franny,,Lemur,Kb
10,4,Bárány,Lemur,,Bálna,Zooey,,Okapi,Ka,,Franny,,Kb,Mongúz
10,4,Bárány,,Mongúz,Bálna,Zooey,,Okapi,Ka,,Franny,,Kb,Lemur
10,4,Bárány,,Mongúz,Bálna,Zooey,Okapi,,Ka,,Franny,,Lemur,Kb
10,4,Bárány,,Mongúz,Bálna,Zooey,,Lemur,Okapi,,Franny,,Ka,Kb
10,4,Bárány,,Mongúz,Bálna,Zooey,,Okapi,,Kb,Franny,,Lemur,Ka
10,4,Bárány,Lemur,,Bálna,Ka,,Okapi,Zooey,,Franny,,Kb,Mongúz
10,4,Bárány,,Mongúz,Bálna,Ka,,Okapi,Zooey,,Franny,,Kb,Lemur
10,4,Bárány,,Mongúz,Bálna,Ka,Okapi,,Zooey,,Franny,,Lemur,Kb
10,4,Bárány,Lemur,,Bálna,,Ka,Okapi,Zooey,,Franny,,Kb,Mongúz
10,4,Bárány,,Mongúz,Bálna,,Ka,Okapi,Zooey,,Franny,,Kb,Lemur
10,4,Bárány,,Mongúz,Bálna,,Okapi,Lemur,Zooey,,Franny,,Ka,Kb
10,4,Bárány,,Mongúz,Bálna,Kb,,Okapi,Zooey,,Franny,,Lemur,Ka
10,4,Bárány,,Mongúz,Bálna,Okapi,,Lemur,Zooey,,Franny,,Kb,Ka
10,4,Bárány,,Mongúz,,Zooey,Ka,Okapi,Bálna,,Franny,,Lemur,Kb
10,4,Bárány,,Mongúz,Lemur,Zooey,,Okapi,Bálna,,Franny,,Kb,Ka
10,4,Bárány,,Mongúz,,Zooey,Okapi,Lemur,Bálna,,Franny,,Kb,Ka
10,4,Bárány,,Mongúz,,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,,Kb
10,4,Bárány,,Mongúz,,Zooey,Ka,,Okapi,,Franny,Bálna,Lemur,Kb
10,4,Bárány,,Mongúz,,Zooey,,Okapi,Ka,,Franny,Bálna,Kb,Lemur
10,4,Bárány,,Mongúz,Lemur,Zooey,,Okapi,Ka,,Franny,Bálna,,Kb
10,4,Bárány,,Mongúz,,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,,Kb
10,4,Bárány,,Mongúz,,Zooey,Okapi,,Ka,,Franny,Bálna,Lemur,Kb
10,4,Bárány,,Mongúz,,Zooey,,Lemur,Okapi,,Franny,Bálna,Ka,Kb
10,4,Bárány,,Mongúz,,Zooey,,Okapi,,Kb,Franny,Bálna,Lemur,Ka
10,4,Bárány,,Mongúz,,Ka,,Okapi,Zooey,,Franny,Bálna,Kb,Lemur
10,4,Bárány,,Mongúz,Lemur,Ka,,Okapi,Zooey,,Franny,Bálna,,Kb
10,4,Bárány,,Mongúz,,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,,Kb
10,4,Bárány,,Mongúz,,Ka,Okapi,,Zooey,,Franny,Bálna,Lemur,Kb
10,4,Bárány,,Mongúz,Lemur,,Ka,Okapi,Zooey,,Franny,Bálna,,Kb
10,4,Bárány,,Mongúz,,Kb,,Okapi,Zooey,,Franny,Bálna,Lemur,Ka
10,4,Bárány,,Mongúz,Lemur,,Okapi,,Zooey,,Franny,Bálna,Kb,Ka
10,4,Bárány,,Mongúz,,Okapi,,Lemur,Zooey,,Franny,Bálna,Kb,Ka
10,4,Bárány,,Mongúz,,Zooey,Ka,Lemur,Okapi,,Franny,,Kb,Bálna
10,4,Bárány,,Mongúz,Lemur,Zooey,,Okapi,Ka,,Franny,,Kb,Bálna
10,4,Bárány,,Mongúz,,Zooey,Okapi,Lemur,Ka,,Franny,,Kb,Bálna
10,4,Bárány,,Mongúz,Lemur,Ka,,Okapi,Zooey,,Franny,,Kb,Bálna
10,4,Bárány,,Mongúz,,Ka,Okapi,Lemur,Zooey,,Franny,,Kb,Bálna
10,4,Bárány,,Mongúz,Lemur,,Ka,Okapi,Zooey,,Franny,,Kb,Bálna
10,4,Okapi,,Mongúz,Bálna,Zooey,,Bárány,Ka,,Franny,,Lemur,Kb
10,4,Okapi,,Mongúz,Bálna,Ka,,Bárány,Zooey,,Franny,,Lemur,Kb
10,4,Okapi,,Mongúz,Bálna,,Ka,Bárány,Zooey,,Franny,,Lemur,Kb
10,4,Okapi,,Mongúz,,Zooey,,Bárány,Ka,,Franny,Bálna,Lemur,Kb
10,4,Okapi,,Mongúz,,Ka,,Bárány,Zooey,,Franny,Bálna,Lemur,Kb
10,4,Okapi,,Mongúz,Bálna,Zooey,,Lemur,Bárány,,Franny,,Kb,Ka
10,4,Okapi,,Mongúz,,Zooey,,Lemur,Bárány,,Franny,Bálna,Kb,Ka
10,4,Okapi,,Mongúz,Bálna,Zooey,,Lemur,,Kb,Franny,Bárány,,Ka
10,4,Okapi,Lemur,,Bálna,,Ka,,Zooey,,Franny,Bárány,Kb,Mongúz
10,4,Okapi,,Mongúz,Bálna,,Ka,,Zooey,,Franny,Bárány,Kb,Lemur
10,4,Okapi,,Mongúz,Bálna,Kb,,Lemur,Zooey,,Franny,Bárány,,Ka
10,4,Okapi,,Mongúz,,Zooey,Ka,Lemur,Bálna,,Franny,Bárány,,Kb
10,4,Okapi,,Mongúz,,Zooey,Ka,,Bálna,,Franny,Bárány,Lemur,Kb
10,4,Okapi,,Mongúz,,Zooey,,Lemur,Bálna,,Franny,Bárány,Ka,Kb
10,4,Okapi,,Mongúz,Lemur,,Ka,,Zooey,,Franny,Bárány,Kb,Bálna
10,4,Okapi,,Mongúz,Bálna,Zooey,,Lemur,Ka,,Franny,,Bárány,Kb
10,4,Okapi,,Mongúz,Bálna,Ka,,Lemur,Zooey,,Franny,,Bárány,Kb
10,4,Okapi,,Mongúz,Bálna,,Ka,Lemur,Zooey,,Franny,,Bárány,Kb
10,4,Okapi,,Mongúz,,Zooey,,Lemur,Ka,,Franny,Bálna,Bárány,Kb
10,4,Okapi,,Mongúz,,Ka,,Lemur,Zooey,,Franny,Bálna,Bárány,Kb
10,4,Okapi,,Mongúz,,Zooey,Ka,Lemur,Bálna,,Franny,,Kb,Bárány
10,4,Okapi,,Mongúz,Lemur,,Ka,,Zooey,,Franny,Bálna,Kb,Bárány
10,5,Bárány,,Mongúz,Bálna,Zooey,Ka,Okapi,,Kb,Franny,,Lemur,
10,5,Bárány,,,Bálna,Zooey,Ka,Okapi,,Kb,Franny,,Lemur,Mongúz
10,5,Bárány,Lemur,,Bálna,Zooey,Ka,Okapi,,,Franny,,Mongúz,Kb
10,5,Bárány,,Mongúz,Bálna,Zooey,Ka,Lemur,Okapi,,Franny,,,Kb
10,5,Bárány,,,Bálna,Zooey,Ka,Lemur,Okapi,,Franny,,Mongúz,Kb
10,5,Bárány,,Mongúz,Bálna,Zooey,Okapi,Ka,,,Franny,,Lemur,Kb
10,5,Bárány,Lemur,Mongúz,Bálna,Zooey,,Okapi,Ka,,Franny,,Kb,
10,5,Bárány,,Mongúz,Bálna,Zooey,Okapi,Lemur,Ka,,Franny,,,Kb
10,5,Bárány,,,Bálna,Zooey,Okapi,Lemur,Ka,,Franny,,Mongúz,Kb
10,5,Bárány,,,Bálna,Zooey,Mongúz,Okapi,Ka,,Franny,,Lemur,Kb
10,5,Bárány,Lemur,,Bálna,Zooey,,Okapi,,,Franny,Ka,Kb,Mongúz
10,5,Bárány,,Mongúz,Bálna,Zooey,,Lemur,Okapi,,Franny,Ka,Kb,
10,5,Bárány,,,Bálna,Zooey,,Lemur,Okapi,,Franny,Ka,Kb,Mongúz
10,5,Bárány,,Mongúz,Bálna,Zooey,,Okapi,,,Franny,Ka,Kb,Lemur
10,5,Bárány,,Mongúz,Bálna,Zooey,Okapi,Lemur,,,Franny,Ka,,Kb
10,5,Bárány,Lemur,Mongúz,Bálna,Zooey,,Okapi,,,Franny,,Ka,Kb
10,5,Bárány,,Mongúz,Bálna,Zooey,Okapi,Kb,,,Franny,,Lemur,Ka
10,5,Bárány,Lemur,,Bálna,Zooey,Mongúz,Okapi,,,Franny,,Kb,Ka
10,5,Bárány,,,Bálna,Zooey,Mongúz,Lemur,Okapi,,Franny,,Kb,Ka
10,5,Bárány,Lemur,Mongúz,Bálna,Ka,,Okapi,Zooey,,Franny,,Kb,
10,5,Bárány,,Mongúz,Bálna,Ka,Okapi,Lemur,Zooey,,Franny,,,Kb
10,5,Bárány,,,Bálna,Ka,Okapi,Lemur,Zooey,,Franny,,Mongúz,Kb
10,5,Bárány,,,Bálna,Ka,Mongúz,Okapi,Zooey,,Franny,,Lemur,Kb
10,5,Bárány,,Mongúz,Bálna,Kb,Ka,Okapi,Zooey,,Franny,,Lemur,
10,5,Bárány,,,Bálna,Kb,Ka,Okapi,Zooey,,Franny,,Lemur,Mongúz
10,5,Bárány,Lemur,Mongúz,Bálna,,Ka,Okapi,Zooey,,Franny,,Kb,
10,5,Bárány,,Mongúz,Bálna,Okapi,Ka,Lemur,Zooey,,Franny,,Kb,
10,5,Bárány,,,Bálna,Okapi,Ka,Lemur,Zooey,,Franny,,Kb,Mongúz
10,5,Bárány,,Mongúz,Bálna,,Okapi,Lemur,Zooey,,Franny,Ka,Kb,
10,5,Bárány,,,Bálna,,Okapi,Lemur,Zooey,,Franny,Ka,Kb,Mongúz
10,5,Bárány,,Mongúz,Bálna,,,Okapi,Zooey,,Franny,Ka,Lemur,Kb
10,5,Bárány,Lemur,Mongúz,Bálna,,,Okapi,Zooey,,Franny,,Kb,Ka
10,5,Bárány,,Mongúz,Lemur,Zooey,Bálna,Okapi,,,Franny,,Kb,Ka
10,5,Bárány,,Mongúz,Lemur,Zooey,Ka,Okapi,Bálna,,Franny,,Kb,
10,5,Bárány,,,Lemur,Zooey,Ka,Okapi,Bálna,,Franny,,Kb,Mongúz
10,5,Bárány,,,Mongúz,Zooey,Ka,Okapi,Bálna,,Franny,,Lemur,Kb
10,5,Bárány,,,Mongúz,Zooey,Okapi,Lemur,Bálna,,Franny,,Kb,Ka
10,5,Bárány,Lemur,,Ka,Zooey,,Okapi,,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,,Mongúz,Ka,Zooey,,Lemur,Okapi,,Franny,Bálna,Kb,
10,5,Bárány,,,Ka,Zooey,,Lemur,Okapi,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,,Mongúz,Ka,Zooey,,Okapi,,,Franny,Bálna,Kb,Lemur
10,5,Bárány,,Mongúz,Ka,Zooey,Okapi,Lemur,,,Franny,Bálna,,Kb
10,5,Bárány,,Mongúz,,Zooey,Ka,Okapi,,Kb,Franny,Bálna,Lemur,
10,5,Bárány,,Mongúz,Lemur,Zooey,Ka,,Okapi,,Franny,Bálna,Kb,
10,5,Bárány,,,Lemur,Zooey,Ka,,Okapi,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,Lemur,Mongúz,,Zooey,Ka,Okapi,,,Franny,Bálna,,Kb
10,5,Bárány,Lemur,,Mongúz,Zooey,Ka,Okapi,,,Franny,Bálna,,Kb
10,5,Bárány,,,Mongúz,Zooey,Ka,Lemur,Okapi,,Franny,Bálna,,Kb
10,5,Bárány,,,Mongúz,Zooey,Ka,,Okapi,,Franny,Bálna,Lemur,Kb
10,5,Bárány,,Mongúz,,Zooey,Okapi,Ka,,,Franny,Bálna,Lemur,Kb
10,5,Bárány,,Mongúz,Kb,Zooey,,Okapi,Ka,,Franny,Bálna,Lemur,
10,5,Bárány,,,Kb,Zooey,,Okapi,Ka,,Franny,Bálna,Lemur,Mongúz
10,5,Bárány,Lemur,Mongúz,,Zooey,,Okapi,Ka,,Franny,Bálna,Kb,
10,5,Bárány,Lemur,,Mongúz,Zooey,,Okapi,Ka,,Franny,Bálna,Kb,
10,5,Bárány,Lemur,,,Zooey,,Okapi,Ka,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,,Mongúz,Lemur,Zooey,Okapi,,Ka,,Franny,Bálna,Kb,
10,5,Bárány,,,Lemur,Zooey,Okapi,,Ka,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,,,Mongúz,Zooey,,Okapi,Ka,,Franny,Bálna,Kb,Lemur
10,5,Bárány,,,Lemur,Zooey,,Okapi,Ka,,Franny,Bálna,Mongúz,Kb
10,5,Bárány,,,Mongúz,Zooey,Okapi,Lemur,Ka,,Franny,Bálna,,Kb
10,5,Bárány,,,Mongúz,Zooey,Okapi,,Ka,,Franny,Bálna,Lemur,Kb
10,5,Bárány,Lemur,Mongúz,,Zooey,,Okapi,,,Franny,Bálna,Ka,Kb
10,5,Bárány,Lemur,,Mongúz,Zooey,,Okapi,,,Franny,Bálna,Ka,Kb
10,5,Bárány,,,Mongúz,Zooey,,Lemur,Okapi,,Franny,Bálna,Ka,Kb
10,5,Bárány,,Mongúz,Kb,Zooey,Okapi,Lemur,,,Franny,Bálna,,Ka
10,5,Bárány,,Mongúz,,Zooey,Okapi,Kb,,,Franny,Bálna,Lemur,Ka
10,5,Bárány,,,Mongúz,Zooey,,Okapi,,Kb,Franny,Bálna,Lemur,Ka
10,5,Bárány,,Mongúz,Lemur,Zooey,,,Okapi,,Franny,Bálna,Kb,Ka
10,5,Bárány,,Mongúz,Ka,,Okapi,Lemur,Zooey,,Franny,Bálna,Kb,
10,5,Bárány,,,Ka,,Okapi,Lemur,Zooey,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,,Mongúz,Ka,,,Okapi,Zooey,,Franny,Bálna,Lemur,Kb
10,5,Bárány,,Mongúz,Kb,Ka,,Okapi,Zooey,,Franny,Bálna,Lemur,
10,5,Bárány,,,Kb,Ka,,Okapi,Zooey,,Franny,Bálna,Lemur,Mongúz
10,5,Bárány,Lemur,Mongúz,,Ka,,Okapi,Zooey,,Franny,Bálna,Kb,
10,5,Bárány,Lemur,,Mongúz,Ka,,Okapi,Zooey,,Franny,Bálna,Kb,
10,5,Bárány,Lemur,,,Ka,,Okapi,Zooey,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,,Mongúz,Lemur,Ka,Okapi,,Zooey,,Franny,Bálna,Kb,
10,5,Bárány,,,Lemur,Ka,Okapi,,Zooey,,Franny,Bálna,Kb,Mongúz
10,5,Bárány,,,Mongúz,Ka,,Okapi,Zooey,,Franny,Bálna,Kb,Lemur
10,5,Bárány,,,Lemur,Ka,,Okapi,Zooey,,Franny,Bálna,Mongúz,Kb
10,5,Bárány,,,Mongúz,Ka,Okapi,Lemur,Zooey,,Franny,Bálna,,Kb
10,5,Bárány,,,Mongúz,Ka,Okapi,,Zooey,,Franny,Bálna,Lemur,Kb
10,5,Bárány,,Mongúz,Kb,,Ka,Okapi,Zooey,,Franny,Bálna,Lemur,
10,5,Bárány,,,Kb,,Ka,Okapi,Zooey,,Franny,Bálna,Lemur,Mongúz
10,5,Bárány,,Mongúz,,Kb,Ka,Okapi,Zooey,,Franny,Bálna,Lemur,
10,5,Bárány,Lemur,,Mongúz,,Ka,Okapi,Zooey,,Franny,Bálna,Kb,
10,5,Bárány,,Mongúz,,Okapi,Ka,Lemur,Zooey,,Franny,Bálna,Kb,
10,5,Bárány,,Mongúz,,,Ka,Okapi,Zooey,,Franny,Bálna,Kb,Lemur
10,5,Bárány,,,Mongúz,,Ka,Okapi,Zooey,,Franny,Bálna,Kb,Lemur
10,5,Bárány,,,Lemur,,Ka,Okapi,Zooey,,Franny,Bálna,Mongúz,Kb
10,5,Bárány,,Mongúz,Lemur,,,Okapi,Zooey,,Franny,Bálna,Ka,Kb
10,5,Bárány,,Mongúz,,,Okapi,Lemur,Zooey,,Franny,Bálna,Ka,Kb
10,5,Bárány,,,Mongúz,,Okapi,Lemur,Zooey,,Franny,Bálna,Ka,Kb
10,5,Bárány,,Mongúz,Kb,,,Okapi,Zooey,,Franny,Bálna,Lemur,Ka
10,5,Bárány,,,Mongúz,Kb,,Okapi,Zooey,,Franny,Bálna,Lemur,Ka
10,5,Bárány,Lemur,,Mongúz,,,Okapi,Zooey,,Franny,Bálna,Kb,Ka
10,5,Bárány,,,Lemur,,Mongúz,Okapi,Zooey,,Franny,Bálna,Kb,Ka
10,5,Bárány,,,Mongúz,Okapi,,Lemur,Zooey,,Franny,Bálna,Kb,Ka
10,5,Bárány,,Mongúz,Ka,Zooey,Okapi,Lemur,,,Franny,,Kb,Bálna
10,5,Bárány,,Mongúz,Kb,Zooey,Ka,Okapi,,,Franny,,Lemur,Bálna
10,5,Bárány,Lemur,Mongúz,,Zooey,Ka,Okapi,,,Franny,,Kb,Bálna
10,5,Bárány,Lemur,,Mongúz,Zooey,Ka,Okapi,,,Franny,,Kb,Bálna
10,5,Bárány,,,Mongúz,Zooey,Ka,Lemur,Okapi,,Franny,,Kb,Bálna
10,5,Bárány,,,Mongúz,Zooey,Okapi,Lemur,Ka,,Franny,,Kb,Bálna
10,5,Bárány,,Mongúz,Lemur,Zooey,,Okapi,,,Franny,Ka,Kb,Bálna
10,5,Bárány,,Mongúz,,Zooey,Okapi,Lemur,,,Franny,Ka,Kb,Bálna
10,5,Bárány,,,Mongúz,Ka,Okapi,Lemur,Zooey,,Franny,,Kb,Bálna
10,5,Okapi,Lemur,,Bálna,Zooey,Ka,Bárány,,,Franny,,Kb,Mongúz
10,5,Okapi,,Mongúz,Bálna,Zooey,Ka,Bárány,,,Franny,,Kb,Lemur
10,5,,Lemur,,Bálna,Zooey,Ka,Bárány,Okapi,,Franny,,Mongúz,Kb
10,5,,Lemur,,Bálna,Zooey,Okapi,Bárány,Ka,,Franny,,Mongúz,Kb
10,5,,Lemur,,Bálna,Zooey,,Bárány,Okapi,,Franny,Ka,Kb,Mongúz
10,5,Okapi,,Mongúz,Bálna,Zooey,,Bárány,,,Franny,Ka,Lemur,Kb
10,5,,Lemur,Mongúz,Bálna,Zooey,,Bárány,Okapi,,Franny,,Ka,Kb
10,5,Okapi,Lemur,Mongúz,Bálna,Zooey,,Bárány,,,Franny,,Kb,Ka
10,5,,Lemur,,Bálna,Zooey,Mongúz,Bárány,Okapi,,Franny,,Kb,Ka
10,5,,Lemur,,Bálna,Ka,Okapi,Bárány,Zooey,,Franny,,Mongúz,Kb
10,5,,Lemur,,Bálna,Okapi,Ka,Bárány,Zooey,,Franny,,Kb,Mongúz
10,5,,Lemur,,Bálna,,Okapi,Bárány,Zooey,,Franny,Ka,Kb,Mongúz
10,5,,Lemur,Mongúz,Bálna,,Okapi,Bárány,Zooey,,Franny,,Ka,Kb
10,5,,Lemur,Mongúz,Bálna,Okapi,,Bárány,Zooey,,Franny,,Kb,Ka
10,5,,Lemur,Mongúz,,Zooey,Okapi,Bárány,Bálna,,Franny,,Kb,Ka
10,5,,Lemur,,Mongúz,Zooey,Okapi,Bárány,Bálna,,Franny,,Kb,Ka
10,5,,Lemur,,Ka,Zooey,,Bárány,Okapi,,Franny,Bálna,Kb,Mongúz
10,5,Okapi,,Mongúz,Ka,Zooey,,Bárány,,,Franny,Bálna,Lemur,Kb
10,5,Okapi,,Mongúz,,Zooey,Ka,Bárány,,,Franny,Bálna,Kb,Lemur
10,5,,Lemur,Mongúz,,Zooey,Ka,Bárány,Okapi,,Franny,Bálna,,Kb
